ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-09-14T08:50:00.000,3.43,310.99,2.25,-2.59
2023-09-14T09:00:00.000,2.53,165.05,-2.44,0.65
2023-09-14T09:10:00.000,5.58,168.62,-5.47,1.10
2023-09-14T09:20:00.000,1.56,180.96,-1.56,-0.03
2023-09-14T09:30:00.000,2.93,206.20,-2.63,-1.29
2023-09-14T09:40:00.000,5.66,177.94,-5.66,0.20
2023-09-14T09:50:00.000,4.82,175.71,-4.81,0.36
2023-09-14T10:00:00.000,5.69,149.43,-4.90,2.89
2023-09-14T10:10:00.000,3.86,147.34,-3.25,2.08
2023-09-14T10:20:00.000,5.59,128.01,-3.44,4.40
2023-09-14T10:30:00.000,3.45,86.14,0.23,3.44
2023-09-14T10:40:00.000,5.03,84.17,0.51,5.00
2023-09-14T10:50:00.000,4.88,85.01,0.42,4.86
2023-09-14T11:00:00.000,5.29,90.59,-0.05,5.29
2023-09-14T11:10:00.000,2.84,81.74,0.41,2.81
2023-09-14T11:20:00.000,4.34,234.85,-2.50,-3.55
2023-09-14T11:30:00.000,4.93,230.01,-3.17,-3.77
2023-09-14T11:40:00.000,1.06,250.13,-0.36,-0.99
2023-09-14T11:50:00.000,4.79,168.13,-4.69,0.99
2023-09-14T12:00:00.000,2.82,198.30,-2.68,-0.89
2023-09-14T12:10:00.000,5.20,175.06,-5.18,0.45
2023-09-14T12:20:00.000,6.75,146.20,-5.61,3.76
2023-09-14T12:30:00.000,7.66,153.50,-6.86,3.42
2023-09-14T12:40:00.000,5.27,156.89,-4.85,2.07
2023-09-14T12:50:00.000,5.57,160.41,-5.25,1.87
2023-09-14T13:00:00.000,4.92,140.32,-3.79,3.14
2023-09-14T13:10:00.000,0.92,41.99,0.68,0.61
2023-09-14T13:20:00.000,6.09,70.33,2.05,5.73
2023-09-14T13:30:00.000,12.12,106.84,-3.51,11.60
2023-09-14T13:40:00.000,8.22,75.87,2.01,7.97
2023-09-14T13:50:00.000,7.20,45.73,5.02,5.15
2023-09-14T14:00:00.000,6.42,63.27,2.89,5.73
2023-09-14T14:10:00.000,4.33,34.17,3.58,2.43
2023-09-14T14:20:00.000,5.02,41.74,3.75,3.34
2023-09-14T14:30:00.000,7.04,103.77,-1.68,6.84
2023-09-14T14:40:00.000,7.40,119.63,-3.66,6.44
2023-09-14T14:50:00.000,6.33,90.20,-0.02,6.33
2023-09-14T15:00:00.000,6.86,97.01,-0.84,6.81
2023-09-14T15:10:00.000,10.06,110.69,-3.56,9.41
2023-09-14T15:20:00.000,3.91,68.01,1.46,3.62
2023-09-14T15:30:00.000,5.82,128.15,-3.59,4.57
2023-09-14T15:40:00.000,2.44,278.20,0.35,-2.41
2023-09-14T15:50:00.000,2.70,182.49,-2.70,-0.12
2023-09-14T16:00:00.000,5.95,179.13,-5.95,0.09
2023-09-14T16:10:00.000,5.50,270.19,0.02,-5.50
2023-09-14T16:20:00.000,3.38,248.99,-1.21,-3.15
2023-09-14T16:30:00.000,5.60,163.28,-5.36,1.61
2023-09-14T16:40:00.000,4.68,150.81,-4.09,2.28
2023-09-14T16:50:00.000,6.23,132.82,-4.24,4.57
2023-09-14T17:00:00.000,2.37,231.03,-1.49,-1.84
2023-09-14T17:10:00.000,2.35,239.66,-1.19,-2.03
2023-09-14T17:20:00.000,1.51,36.20,1.22,0.89
2023-09-14T17:30:00.000,2.61,160.76,-2.46,0.86
2023-09-14T17:40:00.000,0.57,320.76,0.44,-0.36
2023-09-14T17:50:00.000,2.89,316.54,2.10,-1.99
2023-09-14T18:00:00.000,3.42,182.13,-3.41,-0.13
2023-09-14T18:10:00.000,2.26,316.60,1.64,-1.55
2023-09-14T18:20:00.000,2.49,280.83,0.47,-2.44
2023-09-14T18:30:00.000,2.42,295.30,1.04,-2.19
2023-09-14T18:40:00.000,3.90,319.75,2.98,-2.52
2023-09-14T18:50:00.000,1.71,229.53,-1.11,-1.30
2023-09-14T19:00:00.000,3.28,301.02,1.69,-2.81
2023-09-14T19:10:00.000,2.75,242.48,-1.27,-2.44
2023-09-14T19:20:00.000,3.31,176.63,-3.30,0.19
2023-09-14T19:30:00.000,1.38,201.56,-1.29,-0.51
2023-09-14T19:40:00.000,3.31,319.08,2.50,-2.17
2023-09-14T19:50:00.000,1.74,189.26,-1.71,-0.28
2023-09-14T20:00:00.000,3.01,242.62,-1.38,-2.67
2023-09-14T20:10:00.000,3.58,186.38,-3.55,-0.40
2023-09-14T20:20:00.000,2.64,240.89,-1.28,-2.31
2023-09-14T20:30:00.000,3.28,284.95,0.85,-3.17
2023-09-14T20:40:00.000,6.69,265.01,-0.58,-6.66
2023-09-14T20:50:00.000,5.13,287.98,1.58,-4.88
2023-09-14T21:00:00.000,5.46,259.82,-0.96,-5.37
2023-09-14T21:10:00.000,3.32,242.27,-1.54,-2.94
2023-09-14T21:20:00.000,7.07,171.43,-6.99,1.05
2023-09-14T21:30:00.000,4.67,184.87,-4.66,-0.40
2023-09-14T21:40:00.000,5.69,192.78,-5.55,-1.26
2023-09-14T21:50:00.000,3.08,343.53,2.96,-0.87
2023-09-14T22:00:00.000,1.55,269.88,-0.00,-1.55
2023-09-14T22:10:00.000,3.61,288.70,1.16,-3.42
2023-09-14T22:20:00.000,4.87,220.90,-3.68,-3.19
2023-09-14T22:30:00.000,6.34,160.11,-5.96,2.16
2023-09-14T22:40:00.000,3.99,294.28,1.64,-3.64
2023-09-14T22:50:00.000,2.76,323.76,2.23,-1.63
2023-09-14T23:00:00.000,5.33,272.24,0.21,-5.33
2023-09-14T23:10:00.000,4.33,264.88,-0.39,-4.31
2023-09-14T23:20:00.000,4.63,307.31,2.81,-3.68
2023-09-14T23:30:00.000,6.02,342.48,5.74,-1.81
2023-09-14T23:40:00.000,2.84,346.69,2.77,-0.65
2023-09-14T23:50:00.000,3.57,116.57,-1.60,3.20
2023-09-15T00:00:00.000,4.23,189.03,-4.18,-0.66
2023-09-15T00:10:00.000,7.75,183.78,-7.73,-0.51
2023-09-15T00:20:00.000,1.78,304.54,1.01,-1.47
2023-09-15T00:30:00.000,9.56,359.78,9.56,-0.04
2023-09-15T00:40:00.000,5.16,97.05,-0.63,5.12
2023-09-15T00:50:00.000,5.61,144.62,-4.58,3.25
2023-09-15T01:00:00.000,5.41,137.23,-3.97,3.67
2023-09-15T01:10:00.000,4.79,107.75,-1.46,4.56
2023-09-15T01:20:00.000,9.24,91.87,-0.30,9.23
2023-09-15T01:30:00.000,6.04,95.65,-0.59,6.01
2023-09-15T01:40:00.000,7.48,90.00,-0.00,7.48
2023-09-15T01:50:00.000,10.75,67.08,4.19,9.90
2023-09-15T02:00:00.000,9.09,82.39,1.20,9.01
2023-09-15T02:10:00.000,4.25,60.41,2.10,3.69
2023-09-15T02:20:00.000,6.23,112.88,-2.42,5.74
2023-09-15T02:30:00.000,5.33,68.23,1.98,4.95
2023-09-15T02:40:00.000,5.54,90.40,-0.04,5.54
2023-09-15T02:50:00.000,4.08,71.69,1.28,3.88
2023-09-15T03:00:00.000,3.35,61.27,1.61,2.94
2023-09-15T03:10:00.000,4.34,56.95,2.37,3.64
2023-09-15T03:20:00.000,5.67,57.27,3.06,4.77
2023-09-15T03:30:00.000,9.87,84.53,0.94,9.83
2023-09-15T03:40:00.000,3.88,118.33,-1.84,3.41
2023-09-15T03:50:00.000,4.08,308.60,2.55,-3.19
2023-09-15T04:00:00.000,2.06,350.70,2.04,-0.33
2023-09-15T04:10:00.000,5.25,279.24,0.84,-5.18
2023-09-15T04:20:00.000,5.30,266.09,-0.36,-5.29
2023-09-15T04:30:00.000,2.81,307.89,1.73,-2.22
2023-09-15T04:40:00.000,2.42,233.89,-1.43,-1.96
2023-09-15T04:50:00.000,2.21,332.60,1.96,-1.02
2023-09-15T05:00:00.000,4.52,123.22,-2.48,3.78
2023-09-15T05:10:00.000,6.19,100.20,-1.10,6.09
2023-09-15T05:20:00.000,5.39,91.77,-0.17,5.39
2023-09-15T05:30:00.000,3.01,97.30,-0.38,2.98
2023-09-15T05:40:00.000,2.79,133.66,-1.93,2.02
2023-09-15T05:50:00.000,5.53,295.76,2.40,-4.98
2023-09-15T06:00:00.000,1.96,313.21,1.34,-1.43
2023-09-15T06:10:00.000,4.50,304.52,2.55,-3.70
2023-09-15T06:20:00.000,2.45,209.27,-2.14,-1.20
2023-09-15T06:30:00.000,1.87,220.87,-1.41,-1.22
2023-09-15T06:40:00.000,1.15,228.36,-0.77,-0.86
2023-09-15T06:50:00.000,2.17,146.22,-1.80,1.21
2023-09-15T07:00:00.000,3.59,0.06,3.59,0.00
2023-09-15T07:10:00.000,5.26,133.73,-3.64,3.80
2023-09-15T07:20:00.000,4.44,189.86,-4.37,-0.76
2023-09-15T07:30:00.000,5.49,315.43,3.91,-3.85
2023-09-15T07:40:00.000,5.40,316.80,3.93,-3.70
2023-09-15T07:50:00.000,4.05,324.00,3.27,-2.38
2023-09-15T08:00:00.000,7.92,343.29,7.58,-2.28
2023-09-15T08:10:00.000,2.86,300.68,1.46,-2.46
2023-09-15T08:20:00.000,3.43,293.62,1.37,-3.14
2023-09-15T08:30:00.000,6.80,294.91,2.86,-6.17
2023-09-15T08:40:00.000,4.11,239.12,-2.11,-3.52
2023-09-15T08:50:00.000,3.91,242.67,-1.80,-3.48
2023-09-15T09:00:00.000,4.04,295.85,1.76,-3.64
2023-09-15T09:10:00.000,5.97,291.61,2.20,-5.55
2023-09-15T09:20:00.000,4.55,285.94,1.25,-4.38
2023-09-15T09:30:00.000,3.36,283.85,0.81,-3.27
2023-09-15T09:40:00.000,4.80,253.27,-1.38,-4.60
2023-09-15T09:50:00.000,2.71,281.05,0.52,-2.66
2023-09-15T10:00:00.000,3.93,256.52,-0.92,-3.83
2023-09-15T10:10:00.000,3.36,268.03,-0.12,-3.36
2023-09-15T10:20:00.000,5.88,151.06,-5.15,2.85
2023-09-15T10:30:00.000,8.23,157.30,-7.59,3.18
2023-09-15T10:40:00.000,3.19,211.53,-2.71,-1.67
2023-09-15T10:50:00.000,6.24,147.25,-5.24,3.37
2023-09-15T11:00:00.000,5.88,142.35,-4.66,3.59
2023-09-15T11:10:00.000,8.38,175.48,-8.36,0.66
2023-09-15T11:20:00.000,9.69,132.28,-6.52,7.17
2023-09-15T11:30:00.000,6.60,197.17,-6.30,-1.95
2023-09-15T11:40:00.000,5.57,153.46,-4.99,2.49
2023-09-15T11:50:00.000,3.04,79.05,0.58,2.98
2023-09-15T12:00:00.000,8.99,142.06,-7.09,5.53
2023-09-15T12:10:00.000,4.19,332.84,3.72,-1.91
2023-09-15T12:20:00.000,8.73,181.61,-8.72,-0.25
2023-09-15T12:30:00.000,1.84,331.18,1.62,-0.89
2023-09-15T12:40:00.000,8.80,309.42,5.59,-6.80
2023-09-15T12:50:00.000,5.09,232.65,-3.09,-4.04
2023-09-15T13:00:00.000,5.55,179.97,-5.55,0.00
2023-09-15T13:10:00.000,5.37,209.97,-4.65,-2.68
2023-09-15T13:20:00.000,5.54,163.49,-5.31,1.57
2023-09-15T13:30:00.000,5.91,153.78,-5.30,2.61
2023-09-15T13:40:00.000,8.98,146.78,-7.51,4.92
2023-09-15T13:50:00.000,2.23,177.11,-2.23,0.11
2023-09-15T14:00:00.000,4.09,206.31,-3.67,-1.81
2023-09-15T14:10:00.000,4.44,145.88,-3.68,2.49
2023-09-15T14:20:00.000,6.61,314.10,4.60,-4.75
2023-09-15T14:30:00.000,5.77,152.66,-5.12,2.65
2023-09-15T14:40:00.000,6.48,102.52,-1.40,6.32
2023-09-15T14:50:00.000,7.21,48.44,4.78,5.39
2023-09-15T15:00:00.000,5.67,124.17,-3.19,4.69
2023-09-15T15:10:00.000,10.10,63.62,4.49,9.05
2023-09-15T15:20:00.000,13.79,61.85,6.50,12.16
2023-09-15T15:30:00.000,10.78,45.91,7.50,7.74
2023-09-15T15:40:00.000,9.43,88.20,0.30,9.43
2023-09-15T15:50:00.000,5.63,99.34,-0.91,5.56
2023-09-15T16:00:00.000,6.78,245.12,-2.85,-6.15
2023-09-15T16:10:00.000,5.67,246.16,-2.29,-5.18
2023-09-15T16:20:00.000,1.79,239.06,-0.92,-1.53
2023-09-15T16:30:00.000,4.17,217.36,-3.32,-2.53
2023-09-15T16:40:00.000,5.45,223.43,-3.96,-3.75
2023-09-15T16:50:00.000,6.83,306.37,4.05,-5.50
2023-09-15T17:00:00.000,3.79,278.08,0.53,-3.75
2023-09-15T17:10:00.000,5.41,312.76,3.68,-3.97
2023-09-15T17:20:00.000,5.16,174.14,-5.14,0.53
2023-09-15T17:30:00.000,7.61,115.85,-3.32,6.85
2023-09-15T17:40:00.000,7.63,126.44,-4.53,6.14
2023-09-15T17:50:00.000,6.29,134.99,-4.44,4.45
2023-09-15T18:00:00.000,6.71,325.04,5.50,-3.85
2023-09-15T18:10:00.000,7.88,321.31,6.15,-4.93
2023-09-15T18:20:00.000,8.52,314.07,5.93,-6.12
2023-09-15T18:30:00.000,7.51,295.20,3.20,-6.80
2023-09-15T18:40:00.000,6.97,303.09,3.81,-5.84
2023-09-15T18:50:00.000,3.95,327.59,3.33,-2.12
2023-09-15T19:00:00.000,3.97,328.19,3.37,-2.09
2023-09-15T19:10:00.000,5.31,343.62,5.10,-1.50
2023-09-15T19:20:00.000,6.00,335.00,5.44,-2.54
2023-09-15T19:30:00.000,8.18,342.22,7.79,-2.50
2023-09-15T19:40:00.000,4.72,8.66,4.67,0.71
2023-09-15T19:50:00.000,4.79,5.41,4.76,0.45
2023-09-15T20:00:00.000,5.81,346.54,5.65,-1.35
2023-09-15T20:10:00.000,6.53,7.79,6.47,0.88
2023-09-15T20:20:00.000,8.67,336.85,7.97,-3.41
2023-09-15T20:30:00.000,9.60,339.90,9.01,-3.30
2023-09-15T20:40:00.000,9.08,333.37,8.11,-4.07
2023-09-15T20:50:00.000,3.28,247.64,-1.25,-3.04
2023-09-15T21:00:00.000,6.12,320.62,4.73,-3.88
2023-09-15T21:10:00.000,7.72,285.03,2.00,-7.45
2023-09-15T21:20:00.000,10.19,304.51,5.77,-8.40
2023-09-15T21:30:00.000,10.09,292.30,3.83,-9.34
2023-09-15T21:40:00.000,6.40,261.56,-0.94,-6.33
2023-09-15T21:50:00.000,9.63,257.62,-2.06,-9.41
2023-09-15T22:00:00.000,12.33,239.58,-6.24,-10.63
2023-09-15T22:10:00.000,8.62,200.44,-8.08,-3.01
2023-09-15T22:20:00.000,9.58,206.06,-8.60,-4.21
2023-09-15T22:30:00.000,8.89,145.48,-7.33,5.04
2023-09-15T22:40:00.000,7.68,154.92,-6.95,3.26
2023-09-15T22:50:00.000,6.91,222.40,-5.11,-4.66
2023-09-15T23:00:00.000,3.39,202.98,-3.12,-1.32
2023-09-15T23:10:00.000,4.92,213.87,-4.08,-2.74
2023-09-15T23:20:00.000,2.85,105.37,-0.76,2.75
2023-09-15T23:30:00.000,5.69,249.45,-2.00,-5.32
2023-09-15T23:40:00.000,4.09,132.26,-2.75,3.02
2023-09-15T23:50:00.000,4.16,94.41,-0.32,4.15
2023-09-16T00:00:00.000,12.45,263.89,-1.33,-12.38
2023-09-16T00:10:00.000,5.74,345.81,5.56,-1.41
2023-09-16T00:20:00.000,4.78,358.05,4.78,-0.16
2023-09-16T00:30:00.000,4.12,302.70,2.22,-3.46
2023-09-16T00:40:00.000,3.61,309.46,2.29,-2.79
2023-09-16T00:50:00.000,4.94,155.83,-4.51,2.02
2023-09-16T01:00:00.000,3.29,205.80,-2.96,-1.43
2023-09-16T01:10:00.000,6.08,254.58,-1.62,-5.86
2023-09-16T01:20:00.000,3.72,155.81,-3.40,1.52
2023-09-16T01:30:00.000,5.19,179.02,-5.19,0.09
2023-09-16T01:40:00.000,4.08,166.03,-3.96,0.99
2023-09-16T01:50:00.000,8.37,167.01,-8.15,1.88
2023-09-16T02:00:00.000,10.24,157.58,-9.46,3.90
2023-09-16T02:10:00.000,7.77,97.87,-1.06,7.69
2023-09-16T02:20:00.000,6.96,215.41,-5.68,-4.04
2023-09-16T02:30:00.000,3.02,188.01,-2.99,-0.42
2023-09-16T02:40:00.000,4.60,354.10,4.57,-0.47
2023-09-16T02:50:00.000,6.14,99.83,-1.05,6.05
2023-09-16T03:00:00.000,11.47,82.72,1.45,11.37
2023-09-16T03:10:00.000,12.01,90.46,-0.10,12.01
2023-09-16T03:20:00.000,11.04,85.11,0.94,11.00
2023-09-16T03:30:00.000,4.60,76.18,1.10,4.46
2023-09-16T03:40:00.000,4.53,97.57,-0.60,4.49
2023-09-16T03:50:00.000,4.76,290.44,1.66,-4.46
2023-09-16T04:00:00.000,2.44,49.20,1.60,1.85
2023-09-16T04:10:00.000,6.49,119.76,-3.22,5.64
2023-09-16T04:20:00.000,2.79,256.51,-0.65,-2.71
2023-09-16T04:30:00.000,3.77,351.78,3.73,-0.54
2023-09-16T04:40:00.000,4.93,346.54,4.80,-1.15
2023-09-16T04:50:00.000,11.06,311.07,7.27,-8.34
2023-09-16T05:00:00.000,13.67,310.26,8.83,-10.43
2023-09-16T05:10:00.000,7.23,271.43,0.18,-7.23
2023-09-16T05:20:00.000,9.24,287.69,2.81,-8.80
2023-09-16T05:30:00.000,9.46,319.29,7.17,-6.17
2023-09-16T05:40:00.000,5.33,339.13,4.98,-1.90
2023-09-16T05:50:00.000,7.07,237.82,-3.77,-5.99
2023-09-16T06:00:00.000,4.75,269.42,-0.05,-4.75
2023-09-16T06:10:00.000,6.00,299.47,2.95,-5.22
2023-09-16T06:20:00.000,5.81,278.79,0.89,-5.74
2023-09-16T06:30:00.000,6.91,285.85,1.89,-6.64
2023-09-16T06:40:00.000,6.35,284.41,1.58,-6.15
2023-09-16T06:50:00.000,10.41,279.53,1.72,-10.26
2023-09-16T07:00:00.000,12.31,294.52,5.11,-11.20
2023-09-16T07:10:00.000,11.43,307.50,6.96,-9.07
2023-09-16T07:20:00.000,11.18,280.40,2.02,-11.00
2023-09-16T07:30:00.000,9.73,307.22,5.88,-7.75
2023-09-16T07:40:00.000,11.00,307.66,6.72,-8.71
2023-09-16T07:50:00.000,4.64,316.00,3.34,-3.22
2023-09-16T08:00:00.000,5.36,250.71,-1.77,-5.06
2023-09-16T08:10:00.000,9.37,319.31,7.10,-6.11
2023-09-16T08:20:00.000,7.04,301.85,3.72,-5.98
2023-09-16T08:30:00.000,7.48,335.76,6.82,-3.07
2023-09-16T08:40:00.000,9.89,331.54,8.70,-4.71
2023-09-16T08:50:00.000,11.06,78.31,2.24,10.83
2023-09-16T09:00:00.000,10.69,93.75,-0.70,10.67
2023-09-16T09:10:00.000,5.01,53.95,2.95,4.05
2023-09-16T09:20:00.000,7.60,38.79,5.92,4.76
2023-09-16T09:30:00.000,9.95,84.90,0.88,9.91
2023-09-16T09:40:00.000,8.79,342.87,8.40,-2.59
2023-09-16T09:50:00.000,9.29,83.86,0.99,9.24
2023-09-16T10:00:00.000,10.34,57.06,5.62,8.68
2023-09-16T10:10:00.000,7.52,82.33,1.00,7.46
2023-09-16T10:20:00.000,10.79,9.20,10.65,1.72
2023-09-16T10:30:00.000,9.39,29.23,8.19,4.59
2023-09-16T10:40:00.000,8.25,320.10,6.33,-5.29
2023-09-16T10:50:00.000,9.85,19.28,9.30,3.25
2023-09-16T11:00:00.000,12.40,335.37,11.27,-5.17
2023-09-16T11:10:00.000,10.31,28.88,9.03,4.98
2023-09-16T11:20:00.000,8.33,343.01,7.96,-2.43
2023-09-16T11:30:00.000,10.49,324.27,8.52,-6.13
2023-09-16T11:40:00.000,13.47,316.08,9.70,-9.34
2023-09-16T11:50:00.000,9.98,320.77,7.73,-6.31
2023-09-16T12:00:00.000,8.43,328.24,7.17,-4.44
2023-09-16T12:10:00.000,9.75,298.84,4.71,-8.54
2023-09-16T12:20:00.000,4.93,188.89,-4.87,-0.76
2023-09-16T12:30:00.000,6.49,275.14,0.58,-6.47
2023-09-16T12:40:00.000,4.53,238.68,-2.36,-3.87
2023-09-16T12:50:00.000,5.37,280.14,0.95,-5.29
2023-09-16T13:00:00.000,4.63,278.57,0.69,-4.58
2023-09-16T13:10:00.000,10.61,156.62,-9.74,4.21
2023-09-16T13:20:00.000,9.92,64.30,4.30,8.94
2023-09-16T13:30:00.000,8.98,123.23,-4.92,7.51
2023-09-16T13:40:00.000,11.15,45.25,7.85,7.92
2023-09-16T13:50:00.000,7.38,72.84,2.18,7.05
2023-09-16T14:00:00.000,10.99,90.36,-0.07,10.99
2023-09-16T14:10:00.000,7.10,84.93,0.63,7.07
2023-09-16T14:20:00.000,10.12,128.48,-6.30,7.92
2023-09-16T14:30:00.000,12.16,105.55,-3.26,11.71
2023-09-16T14:40:00.000,11.64,91.95,-0.40,11.63
2023-09-16T14:50:00.000,4.62,105.75,-1.25,4.45
2023-09-16T15:00:00.000,6.72,136.11,-4.84,4.66
2023-09-16T15:10:00.000,5.81,57.51,3.12,4.90
2023-09-16T15:20:00.000,8.05,90.72,-0.10,8.05
2023-09-16T15:30:00.000,3.86,88.89,0.08,3.86
2023-09-16T15:40:00.000,5.35,20.93,5.00,1.91
2023-09-16T15:50:00.000,8.03,205.48,-7.25,-3.46
2023-09-16T16:00:00.000,1.74,34.47,1.43,0.98
2023-09-16T16:10:00.000,3.34,42.58,2.46,2.26
2023-09-16T16:20:00.000,6.05,32.25,5.11,3.23
2023-09-16T16:30:00.000,10.32,84.26,1.03,10.26
2023-09-16T16:40:00.000,5.07,48.96,3.33,3.82
2023-09-16T16:50:00.000,11.28,357.44,11.27,-0.50
2023-09-16T17:00:00.000,3.00,65.62,1.24,2.74
2023-09-16T17:10:00.000,2.84,19.62,2.67,0.95
2023-09-16T17:20:00.000,8.79,0.08,8.79,0.01
2023-09-16T17:30:00.000,6.75,23.01,6.22,2.64
2023-09-16T17:40:00.000,5.01,340.28,4.71,-1.69
2023-09-16T17:50:00.000,5.86,317.03,4.29,-4.00
2023-09-16T18:00:00.000,9.76,22.32,9.03,3.71
2023-09-16T18:10:00.000,6.98,349.63,6.87,-1.26
2023-09-16T18:20:00.000,5.40,20.18,5.06,1.86
2023-09-16T18:30:00.000,7.02,345.99,6.81,-1.70
2023-09-16T18:40:00.000,5.88,333.57,5.27,-2.62
2023-09-16T18:50:00.000,6.19,324.41,5.04,-3.61
2023-09-16T19:00:00.000,7.94,327.73,6.71,-4.24
2023-09-16T19:10:00.000,9.96,339.54,9.33,-3.48
2023-09-16T19:20:00.000,6.33,359.08,6.33,-0.10
2023-09-16T19:30:00.000,4.94,326.15,4.11,-2.75
2023-09-16T19:40:00.000,7.22,322.58,5.73,-4.38
2023-09-16T19:50:00.000,10.03,58.13,5.29,8.52
2023-09-16T20:00:00.000,3.25,300.11,1.63,-2.81
2023-09-16T20:10:00.000,6.20,303.34,3.41,-5.18
2023-09-16T20:20:00.000,5.41,342.39,5.16,-1.64
2023-09-16T20:30:00.000,5.09,3.82,5.08,0.34
2023-09-16T20:40:00.000,3.79,332.68,3.37,-1.74
2023-09-16T20:50:00.000,7.31,90.45,-0.06,7.31
2023-09-16T21:00:00.000,8.60,330.64,7.50,-4.22
2023-09-16T21:10:00.000,3.45,233.49,-2.05,-2.77
2023-09-16T21:20:00.000,3.38,103.04,-0.76,3.29
2023-09-16T21:30:00.000,6.94,94.21,-0.51,6.93
2023-09-16T21:40:00.000,7.58,110.87,-2.70,7.08
2023-09-16T21:50:00.000,3.54,109.05,-1.16,3.35
2023-09-16T22:00:00.000,5.80,144.38,-4.71,3.38
2023-09-16T22:10:00.000,2.00,318.58,1.50,-1.32
2023-09-16T22:20:00.000,4.18,71.27,1.34,3.96
2023-09-16T22:30:00.000,4.81,347.86,4.70,-1.01
2023-09-16T22:40:00.000,1.29,302.72,0.70,-1.09
2023-09-16T22:50:00.000,4.65,304.55,2.63,-3.83
2023-09-16T23:00:00.000,4.28,199.06,-4.05,-1.40
2023-09-16T23:10:00.000,2.53,205.87,-2.28,-1.11
2023-09-16T23:20:00.000,0.90,18.63,0.86,0.29
2023-09-16T23:30:00.000,3.32,208.15,-2.93,-1.57
2023-09-16T23:40:00.000,3.20,92.27,-0.13,3.20
2023-09-16T23:50:00.000,4.56,114.21,-1.87,4.16
2023-09-17T00:00:00.000,9.15,111.53,-3.36,8.51
2023-09-17T00:10:00.000,7.85,95.87,-0.80,7.81
2023-09-17T00:20:00.000,5.47,114.72,-2.29,4.97
2023-09-17T00:30:00.000,5.66,120.42,-2.86,4.88
2023-09-17T00:40:00.000,3.74,171.11,-3.70,0.58
2023-09-17T00:50:00.000,4.71,134.61,-3.31,3.35
2023-09-17T01:00:00.000,6.51,138.39,-4.86,4.32
2023-09-17T01:10:00.000,5.40,139.87,-4.13,3.48
2023-09-17T01:20:00.000,2.12,184.69,-2.11,-0.17
2023-09-17T01:30:00.000,4.31,132.04,-2.89,3.20
2023-09-17T01:40:00.000,2.98,128.93,-1.87,2.32
2023-09-17T01:50:00.000,5.44,67.16,2.11,5.02
2023-09-17T02:00:00.000,4.33,85.72,0.32,4.32
2023-09-17T02:10:00.000,7.30,82.15,1.00,7.23
2023-09-17T02:20:00.000,16.42,92.56,-0.73,16.40
2023-09-17T02:30:00.000,10.12,90.37,-0.06,10.12
2023-09-17T02:40:00.000,3.65,83.37,0.42,3.63
2023-09-17T02:50:00.000,13.31,94.27,-0.99,13.27
2023-09-17T03:00:00.000,12.44,96.26,-1.36,12.36
2023-09-17T03:10:00.000,3.81,81.74,0.55,3.77
2023-09-17T03:20:00.000,3.21,115.87,-1.40,2.89
2023-09-17T03:30:00.000,2.07,241.64,-0.98,-1.82
2023-09-17T03:40:00.000,3.77,105.31,-1.00,3.64
2023-09-17T03:50:00.000,3.55,84.75,0.32,3.53
2023-09-17T04:00:00.000,4.10,90.11,-0.01,4.10
2023-09-17T04:10:00.000,9.39,120.04,-4.70,8.13
