ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-09-17T04:20:00.000,4.99,102.27,-1.06,4.88
2023-09-17T04:30:00.000,4.31,141.10,-3.35,2.71
2023-09-17T04:40:00.000,2.34,156.34,-2.14,0.94
2023-09-17T04:50:00.000,2.07,153.31,-1.85,0.93
2023-09-17T05:00:00.000,4.69,338.59,4.37,-1.71
2023-09-17T05:10:00.000,3.48,333.83,3.12,-1.53
2023-09-17T05:20:00.000,2.87,348.75,2.81,-0.56
2023-09-17T05:30:00.000,5.47,332.15,4.84,-2.56
2023-09-17T05:40:00.000,2.15,28.78,1.89,1.04
2023-09-17T05:50:00.000,2.70,319.76,2.06,-1.74
2023-09-17T06:00:00.000,2.63,296.91,1.19,-2.34
2023-09-17T06:10:00.000,3.77,295.94,1.65,-3.39
2023-09-17T06:20:00.000,2.28,263.92,-0.24,-2.27
2023-09-17T06:30:00.000,2.32,317.24,1.70,-1.57
2023-09-17T06:40:00.000,2.17,230.17,-1.39,-1.67
2023-09-17T06:50:00.000,2.54,300.71,1.30,-2.18
2023-09-17T07:00:00.000,2.31,218.96,-1.79,-1.45
2023-09-17T07:10:00.000,3.11,288.17,0.97,-2.95
2023-09-17T07:20:00.000,3.46,307.22,2.09,-2.76
2023-09-17T07:30:00.000,4.03,313.12,2.75,-2.94
2023-09-17T07:40:00.000,3.49,322.05,2.75,-2.15
2023-09-17T07:50:00.000,4.14,311.68,2.76,-3.10
2023-09-17T08:00:00.000,4.90,323.08,3.92,-2.94
2023-09-17T08:10:00.000,5.02,319.50,3.82,-3.26
2023-09-17T08:20:00.000,5.07,315.14,3.59,-3.57
2023-09-17T08:30:00.000,4.51,334.02,4.06,-1.98
2023-09-17T08:40:00.000,6.65,318.09,4.95,-4.44
2023-09-17T08:50:00.000,6.13,328.17,5.21,-3.23
2023-09-17T09:00:00.000,6.46,320.62,4.99,-4.10
2023-09-17T09:10:00.000,6.07,336.84,5.58,-2.39
2023-09-17T09:20:00.000,7.56,311.09,4.97,-5.70
2023-09-17T09:30:00.000,6.91,315.62,4.94,-4.83
2023-09-17T09:40:00.000,5.90,337.18,5.43,-2.29
2023-09-17T09:50:00.000,6.10,341.84,5.80,-1.90
2023-09-17T10:00:00.000,6.22,338.97,5.80,-2.23
2023-09-17T10:10:00.000,5.74,305.48,3.33,-4.67
2023-09-17T10:20:00.000,8.52,297.46,3.93,-7.56
2023-09-17T10:30:00.000,5.12,313.57,3.53,-3.71
2023-09-17T10:40:00.000,2.25,300.05,1.13,-1.95
2023-09-17T10:50:00.000,3.64,270.07,0.00,-3.64
2023-09-17T11:00:00.000,3.19,263.38,-0.37,-3.17
2023-09-17T11:10:00.000,2.31,238.04,-1.23,-1.96
2023-09-17T11:20:00.000,1.60,212.29,-1.36,-0.86
2023-09-17T11:30:00.000,4.78,185.43,-4.76,-0.45
2023-09-17T11:40:00.000,5.96,162.86,-5.69,1.76
2023-09-17T11:50:00.000,5.11,163.98,-4.91,1.41
2023-09-17T12:00:00.000,5.80,150.92,-5.07,2.82
2023-09-17T12:10:00.000,4.63,179.19,-4.62,0.07
2023-09-17T12:20:00.000,2.28,122.96,-1.24,1.92
2023-09-17T12:30:00.000,3.44,318.01,2.56,-2.30
2023-09-17T12:40:00.000,3.30,353.93,3.28,-0.35
2023-09-17T12:50:00.000,4.60,338.66,4.28,-1.67
2023-09-17T13:00:00.000,4.21,325.57,3.47,-2.38
2023-09-17T13:10:00.000,4.45,306.36,2.64,-3.58
2023-09-17T13:20:00.000,3.04,273.82,0.20,-3.03
2023-09-17T13:30:00.000,1.73,247.73,-0.66,-1.61
2023-09-17T13:40:00.000,1.78,257.46,-0.39,-1.74
2023-09-17T13:50:00.000,2.67,330.98,2.34,-1.30
2023-09-17T14:00:00.000,2.65,323.82,2.14,-1.56
2023-09-17T14:10:00.000,1.06,92.85,-0.05,1.05
2023-09-17T14:20:00.000,4.80,105.17,-1.26,4.63
2023-09-17T14:30:00.000,2.27,80.27,0.38,2.24
2023-09-17T14:40:00.000,2.07,100.59,-0.38,2.03
2023-09-17T14:50:00.000,2.13,307.26,1.29,-1.69
2023-09-17T15:00:00.000,5.45,351.77,5.39,-0.78
2023-09-17T15:10:00.000,6.55,86.62,0.39,6.54
2023-09-17T15:20:00.000,6.78,80.75,1.09,6.69
2023-09-17T15:30:00.000,6.59,82.65,0.84,6.54
2023-09-17T15:40:00.000,5.81,86.46,0.36,5.80
2023-09-17T15:50:00.000,5.55,75.10,1.43,5.36
2023-09-17T16:00:00.000,9.50,52.65,5.76,7.55
2023-09-17T16:10:00.000,7.14,48.62,4.72,5.36
2023-09-17T16:20:00.000,9.46,71.97,2.93,9.00
2023-09-17T16:30:00.000,7.13,62.56,3.29,6.33
2023-09-17T16:40:00.000,7.39,57.64,3.96,6.24
2023-09-17T16:50:00.000,7.28,62.11,3.41,6.44
2023-09-17T17:00:00.000,6.22,85.27,0.51,6.19
2023-09-17T17:10:00.000,5.98,92.90,-0.30,5.97
2023-09-17T17:20:00.000,3.16,85.71,0.24,3.15
2023-09-17T17:30:00.000,3.03,358.63,3.03,-0.07
2023-09-17T17:40:00.000,4.63,332.38,4.10,-2.15
2023-09-17T17:50:00.000,4.27,306.75,2.56,-3.42
2023-09-17T18:00:00.000,3.41,293.09,1.34,-3.13
2023-09-17T18:10:00.000,4.00,276.75,0.47,-3.98
2023-09-17T18:20:00.000,3.91,230.07,-2.51,-3.00
2023-09-17T18:30:00.000,2.64,238.90,-1.36,-2.26
2023-09-17T18:40:00.000,2.00,242.89,-0.91,-1.78
2023-09-17T18:50:00.000,1.09,223.91,-0.78,-0.75
2023-09-17T19:00:00.000,1.26,300.65,0.64,-1.08
2023-09-17T19:10:00.000,1.51,308.94,0.95,-1.17
2023-09-17T19:20:00.000,1.01,325.76,0.84,-0.57
2023-09-17T19:30:00.000,2.43,314.52,1.70,-1.73
2023-09-17T19:40:00.000,3.85,312.72,2.61,-2.83
2023-09-17T19:50:00.000,1.75,291.63,0.64,-1.62
2023-09-17T20:00:00.000,1.53,179.07,-1.53,0.02
2023-09-17T20:10:00.000,1.56,265.98,-0.11,-1.56
2023-09-17T20:20:00.000,2.96,282.86,0.66,-2.89
2023-09-17T20:30:00.000,3.31,310.15,2.13,-2.53
2023-09-17T20:40:00.000,2.13,266.71,-0.12,-2.12
2023-09-17T20:50:00.000,4.50,287.63,1.36,-4.29
2023-09-17T21:00:00.000,2.98,263.10,-0.36,-2.96
2023-09-17T21:10:00.000,3.96,265.83,-0.29,-3.95
2023-09-17T21:20:00.000,2.27,283.76,0.54,-2.20
2023-09-17T21:30:00.000,4.60,327.11,3.86,-2.50
2023-09-17T21:40:00.000,3.82,290.78,1.36,-3.57
2023-09-17T21:50:00.000,4.34,298.59,2.08,-3.81
2023-09-17T22:00:00.000,3.81,268.35,-0.11,-3.81
2023-09-17T22:10:00.000,1.95,189.43,-1.92,-0.32
2023-09-17T22:20:00.000,1.98,275.24,0.18,-1.97
2023-09-17T22:30:00.000,10.95,265.56,-0.85,-10.92
2023-09-17T22:40:00.000,9.26,275.04,0.81,-9.23
2023-09-17T22:50:00.000,3.06,269.14,-0.05,-3.06
2023-09-17T23:00:00.000,4.60,221.43,-3.45,-3.04
2023-09-17T23:10:00.000,5.56,145.52,-4.58,3.15
2023-09-17T23:20:00.000,3.95,146.23,-3.28,2.19
2023-09-17T23:30:00.000,4.47,165.75,-4.34,1.10
2023-09-17T23:40:00.000,3.64,145.53,-3.00,2.06
2023-09-17T23:50:00.000,4.62,156.93,-4.25,1.81
2023-09-18T00:00:00.000,3.88,154.42,-3.50,1.68
2023-09-18T00:10:00.000,1.61,180.87,-1.60,-0.02
2023-09-18T00:20:00.000,3.34,205.65,-3.01,-1.45
2023-09-18T00:30:00.000,1.68,170.98,-1.66,0.26
2023-09-18T00:40:00.000,2.71,207.92,-2.39,-1.27
2023-09-18T00:50:00.000,3.31,136.16,-2.39,2.29
2023-09-18T01:00:00.000,4.11,143.37,-3.30,2.45
2023-09-18T01:10:00.000,2.99,138.59,-2.24,1.98
2023-09-18T01:20:00.000,1.19,173.76,-1.18,0.13
2023-09-18T01:30:00.000,1.97,329.19,1.70,-1.01
2023-09-18T01:40:00.000,3.55,343.20,3.40,-1.03
2023-09-18T01:50:00.000,5.80,330.87,5.07,-2.82
2023-09-18T02:00:00.000,5.29,316.65,3.85,-3.63
2023-09-18T02:10:00.000,3.07,68.73,1.11,2.86
2023-09-18T02:20:00.000,4.92,109.66,-1.66,4.64
2023-09-18T02:30:00.000,9.41,154.65,-8.50,4.03
2023-09-18T02:40:00.000,4.57,122.36,-2.45,3.86
2023-09-18T02:50:00.000,3.66,95.98,-0.38,3.64
2023-09-18T03:00:00.000,5.76,129.89,-3.69,4.42
2023-09-18T03:10:00.000,4.08,106.17,-1.14,3.92
2023-09-18T03:20:00.000,10.54,101.37,-2.08,10.34
2023-09-18T03:30:00.000,6.38,59.17,3.27,5.48
2023-09-18T03:40:00.000,7.85,72.42,2.37,7.48
2023-09-18T03:50:00.000,5.54,66.28,2.23,5.07
2023-09-18T04:00:00.000,4.95,74.03,1.36,4.76
2023-09-18T04:10:00.000,8.34,70.94,2.73,7.89
2023-09-18T04:20:00.000,3.70,45.47,2.59,2.64
2023-09-18T04:30:00.000,5.56,59.54,2.82,4.79
2023-09-18T04:40:00.000,4.92,76.39,1.16,4.79
2023-09-18T04:50:00.000,7.65,54.53,4.44,6.23
2023-09-18T05:00:00.000,6.51,58.90,3.36,5.57
2023-09-18T05:10:00.000,5.72,39.87,4.39,3.66
2023-09-18T05:20:00.000,6.14,78.33,1.24,6.01
2023-09-18T05:30:00.000,4.58,92.09,-0.17,4.58
2023-09-18T05:40:00.000,4.36,5.75,4.34,0.44
2023-09-18T05:50:00.000,4.08,4.93,4.07,0.35
2023-09-18T06:00:00.000,5.89,350.10,5.80,-1.01
2023-09-18T06:10:00.000,6.87,338.05,6.37,-2.57
2023-09-18T06:20:00.000,4.28,311.03,2.81,-3.23
2023-09-18T06:30:00.000,4.22,322.41,3.35,-2.58
2023-09-18T06:40:00.000,3.93,323.24,3.15,-2.35
2023-09-18T06:50:00.000,3.62,331.21,3.17,-1.74
2023-09-18T07:00:00.000,3.11,33.06,2.61,1.70
2023-09-18T07:10:00.000,3.16,353.07,3.13,-0.38
2023-09-18T07:20:00.000,2.80,325.39,2.31,-1.59
2023-09-18T07:30:00.000,3.70,309.51,2.35,-2.85
2023-09-18T07:40:00.000,2.60,338.45,2.41,-0.95
2023-09-18T07:50:00.000,2.83,299.95,1.41,-2.46
2023-09-18T08:00:00.000,2.80,312.04,1.88,-2.08
2023-09-18T08:10:00.000,1.70,339.23,1.59,-0.60
2023-09-18T08:20:00.000,2.58,315.65,1.85,-1.81
2023-09-18T08:30:00.000,3.30,312.64,2.24,-2.43
2023-09-18T08:40:00.000,3.38,304.83,1.93,-2.78
2023-09-18T08:50:00.000,3.58,297.52,1.66,-3.18
2023-09-18T09:00:00.000,5.62,286.59,1.61,-5.39
2023-09-18T09:10:00.000,3.98,310.32,2.57,-3.03
2023-09-18T09:20:00.000,4.17,293.51,1.66,-3.82
2023-09-18T09:30:00.000,6.30,301.32,3.28,-5.38
2023-09-18T09:40:00.000,3.94,281.59,0.79,-3.86
2023-09-18T09:50:00.000,6.26,290.97,2.24,-5.85
2023-09-18T10:00:00.000,5.23,289.65,1.76,-4.93
2023-09-18T10:10:00.000,2.34,247.32,-0.90,-2.16
2023-09-18T10:20:00.000,2.63,234.21,-1.54,-2.13
2023-09-18T10:30:00.000,2.67,293.08,1.05,-2.46
2023-09-18T10:40:00.000,4.72,185.96,-4.69,-0.49
2023-09-18T10:50:00.000,8.57,264.54,-0.82,-8.53
2023-09-18T11:00:00.000,2.73,228.29,-1.82,-2.04
2023-09-18T11:10:00.000,5.17,238.02,-2.74,-4.39
2023-09-18T11:20:00.000,3.95,209.49,-3.44,-1.94
2023-09-18T11:30:00.000,2.41,187.88,-2.39,-0.33
2023-09-18T11:40:00.000,3.72,173.85,-3.70,0.40
2023-09-18T11:50:00.000,2.21,159.61,-2.07,0.77
2023-09-18T12:00:00.000,1.33,213.20,-1.11,-0.73
2023-09-18T12:10:00.000,11.22,135.22,-7.96,7.90
2023-09-18T12:20:00.000,5.70,143.78,-4.59,3.37
2023-09-18T12:30:00.000,6.61,150.05,-5.73,3.30
2023-09-18T12:40:00.000,6.16,128.57,-3.84,4.81
2023-09-18T12:50:00.000,3.16,169.86,-3.11,0.56
2023-09-18T13:00:00.000,1.96,202.98,-1.81,-0.77
2023-09-18T13:10:00.000,2.77,326.72,2.32,-1.52
2023-09-18T13:20:00.000,1.68,264.76,-0.15,-1.67
2023-09-18T13:30:00.000,1.77,250.09,-0.60,-1.66
2023-09-18T13:40:00.000,1.82,224.14,-1.30,-1.26
2023-09-18T13:50:00.000,1.69,266.83,-0.09,-1.69
2023-09-18T14:00:00.000,3.64,330.51,3.17,-1.79
2023-09-18T14:10:00.000,3.08,295.01,1.30,-2.79
2023-09-18T14:20:00.000,1.52,278.48,0.22,-1.50
2023-09-18T14:30:00.000,1.40,297.47,0.64,-1.24
2023-09-18T14:40:00.000,1.61,26.12,1.45,0.71
2023-09-18T14:50:00.000,1.23,306.08,0.73,-1.00
2023-09-18T15:00:00.000,6.47,106.77,-1.87,6.19
2023-09-18T15:10:00.000,6.47,110.24,-2.24,6.07
2023-09-18T15:20:00.000,6.40,95.10,-0.57,6.37
2023-09-18T15:30:00.000,12.25,88.80,0.26,12.25
2023-09-18T15:40:00.000,10.58,95.55,-1.02,10.53
2023-09-18T15:50:00.000,9.40,67.32,3.63,8.67
2023-09-18T16:00:00.000,8.72,75.79,2.14,8.45
2023-09-18T16:10:00.000,4.26,74.10,1.17,4.10
2023-09-18T16:20:00.000,4.77,48.28,3.18,3.56
2023-09-18T16:30:00.000,5.63,46.82,3.85,4.10
2023-09-18T16:40:00.000,12.88,80.25,2.18,12.69
2023-09-18T16:50:00.000,10.25,71.63,3.23,9.72
2023-09-18T17:00:00.000,10.31,76.23,2.45,10.01
2023-09-18T17:10:00.000,4.67,71.93,1.45,4.44
2023-09-18T17:20:00.000,4.30,77.73,0.91,4.20
2023-09-18T17:30:00.000,4.76,87.15,0.24,4.75
2023-09-18T17:40:00.000,2.84,75.33,0.72,2.75
2023-09-18T17:50:00.000,3.26,21.75,3.03,1.21
2023-09-18T18:00:00.000,2.64,5.53,2.62,0.25
2023-09-18T18:10:00.000,1.62,341.69,1.54,-0.51
2023-09-18T18:20:00.000,4.53,328.09,3.85,-2.40
2023-09-18T18:30:00.000,4.30,305.06,2.47,-3.52
2023-09-18T18:40:00.000,3.62,306.89,2.18,-2.90
2023-09-18T18:50:00.000,2.61,123.25,-1.43,2.18
2023-09-18T19:00:00.000,3.27,32.55,2.75,1.76
2023-09-18T19:10:00.000,5.81,141.42,-4.54,3.62
2023-09-18T19:20:00.000,4.38,138.93,-3.30,2.88
2023-09-18T19:30:00.000,4.13,189.54,-4.07,-0.68
2023-09-18T19:40:00.000,3.79,156.01,-3.46,1.54
2023-09-18T19:50:00.000,1.68,148.37,-1.43,0.88
2023-09-18T20:00:00.000,3.93,145.98,-3.26,2.20
2023-09-18T20:10:00.000,3.98,130.17,-2.57,3.04
2023-09-18T20:20:00.000,2.79,158.72,-2.60,1.01
2023-09-18T20:30:00.000,6.07,125.70,-3.54,4.93
2023-09-18T20:40:00.000,5.26,111.27,-1.91,4.90
2023-09-18T20:50:00.000,3.46,94.78,-0.29,3.45
2023-09-18T21:00:00.000,2.64,73.63,0.74,2.53
2023-09-18T21:10:00.000,1.69,277.77,0.23,-1.68
2023-09-18T21:20:00.000,2.83,314.65,1.99,-2.02
2023-09-18T21:30:00.000,5.03,307.44,3.06,-4.00
2023-09-18T21:40:00.000,5.27,336.43,4.83,-2.11
2023-09-18T21:50:00.000,9.28,325.17,7.61,-5.30
2023-09-18T22:00:00.000,4.72,304.44,2.67,-3.89
2023-09-18T22:10:00.000,6.07,333.16,5.42,-2.74
2023-09-18T22:20:00.000,8.28,312.06,5.54,-6.14
2023-09-18T22:30:00.000,6.90,294.54,2.86,-6.28
2023-09-18T22:40:00.000,2.62,295.15,1.12,-2.38
2023-09-18T22:50:00.000,5.99,266.17,-0.40,-5.98
2023-09-18T23:00:00.000,8.59,265.92,-0.61,-8.57
2023-09-18T23:10:00.000,3.83,194.78,-3.70,-0.98
2023-09-18T23:20:00.000,5.77,184.37,-5.75,-0.44
2023-09-18T23:30:00.000,7.28,162.27,-6.94,2.22
2023-09-18T23:40:00.000,8.34,129.75,-5.33,6.41
2023-09-18T23:50:00.000,4.27,167.09,-4.16,0.95
2023-09-19T00:00:00.000,7.08,141.87,-5.57,4.37
2023-09-19T00:10:00.000,7.78,143.14,-6.23,4.67
2023-09-19T00:20:00.000,8.73,134.81,-6.15,6.19
2023-09-19T00:30:00.000,6.33,131.12,-4.16,4.77
2023-09-19T00:40:00.000,2.90,131.55,-1.92,2.17
2023-09-19T00:50:00.000,2.87,136.94,-2.09,1.96
2023-09-19T01:00:00.000,2.23,135.13,-1.58,1.58
2023-09-19T01:10:00.000,0.70,203.55,-0.64,-0.28
2023-09-19T01:20:00.000,2.12,191.02,-2.09,-0.41
2023-09-19T01:30:00.000,2.26,193.45,-2.20,-0.53
2023-09-19T01:40:00.000,2.40,170.61,-2.37,0.39
2023-09-19T01:50:00.000,0.53,212.37,-0.45,-0.28
2023-09-19T02:00:00.000,1.43,256.50,-0.33,-1.39
2023-09-19T02:10:00.000,2.06,80.18,0.35,2.03
2023-09-19T02:20:00.000,2.16,252.40,-0.65,-2.06
2023-09-19T02:30:00.000,1.61,275.61,0.16,-1.60
2023-09-19T02:40:00.000,0.69,137.72,-0.51,0.46
2023-09-19T02:50:00.000,2.00,224.58,-1.42,-1.40
2023-09-19T03:00:00.000,4.01,236.37,-2.22,-3.34
2023-09-19T03:10:00.000,0.98,216.40,-0.79,-0.58
2023-09-19T03:20:00.000,1.42,246.46,-0.57,-1.30
2023-09-19T03:30:00.000,2.88,335.26,2.61,-1.20
2023-09-19T03:40:00.000,2.63,319.39,2.00,-1.71
2023-09-19T03:50:00.000,2.09,15.31,2.01,0.55
2023-09-19T04:00:00.000,3.41,331.39,2.99,-1.63
2023-09-19T04:10:00.000,4.60,5.85,4.58,0.47
2023-09-19T04:20:00.000,3.41,110.03,-1.17,3.20
2023-09-19T04:30:00.000,5.21,29.15,4.55,2.54
2023-09-19T04:40:00.000,7.79,90.33,-0.04,7.79
2023-09-19T04:50:00.000,10.47,87.65,0.43,10.46
2023-09-19T05:00:00.000,13.43,74.94,3.49,12.97
2023-09-19T05:10:00.000,7.45,70.23,2.52,7.01
2023-09-19T05:20:00.000,4.29,67.29,1.65,3.95
2023-09-19T05:30:00.000,4.19,357.31,4.19,-0.20
2023-09-19T05:40:00.000,6.31,352.77,6.26,-0.79
2023-09-19T05:50:00.000,5.75,359.26,5.75,-0.07
2023-09-19T06:00:00.000,7.07,346.01,6.86,-1.71
2023-09-19T06:10:00.000,5.88,340.36,5.54,-1.98
2023-09-19T06:20:00.000,4.96,342.94,4.74,-1.45
2023-09-19T06:30:00.000,5.31,350.05,5.23,-0.92
2023-09-19T06:40:00.000,3.85,318.35,2.88,-2.56
2023-09-19T06:50:00.000,5.34,325.11,4.38,-3.06
2023-09-19T07:00:00.000,5.48,331.11,4.79,-2.65
2023-09-19T07:10:00.000,5.04,341.72,4.78,-1.58
2023-09-19T07:20:00.000,5.72,348.14,5.60,-1.18
2023-09-19T07:30:00.000,4.95,341.54,4.69,-1.57
2023-09-19T07:40:00.000,6.23,325.69,5.14,-3.51
2023-09-19T07:50:00.000,5.36,329.51,4.62,-2.72
2023-09-19T08:00:00.000,3.39,349.47,3.33,-0.62
2023-09-19T08:10:00.000,3.39,354.38,3.37,-0.33
2023-09-19T08:20:00.000,2.73,338.41,2.54,-1.01
2023-09-19T08:30:00.000,3.82,333.85,3.43,-1.68
2023-09-19T08:40:00.000,2.92,346.19,2.83,-0.70
2023-09-19T08:50:00.000,2.78,338.25,2.58,-1.03
2023-09-19T09:00:00.000,4.71,331.56,4.14,-2.24
2023-09-19T09:10:00.000,4.37,351.62,4.33,-0.64
2023-09-19T09:20:00.000,3.62,326.44,3.02,-2.00
2023-09-19T09:30:00.000,4.42,342.90,4.23,-1.30
2023-09-19T09:40:00.000,4.68,334.16,4.21,-2.04
2023-09-19T09:50:00.000,4.27,333.51,3.82,-1.91
2023-09-19T10:00:00.000,5.10,329.04,4.37,-2.62
2023-09-19T10:10:00.000,4.24,305.99,2.49,-3.43
2023-09-19T10:20:00.000,4.53,326.81,3.79,-2.48
2023-09-19T10:30:00.000,3.64,341.92,3.46,-1.13
2023-09-19T10:40:00.000,3.63,315.97,2.61,-2.52
2023-09-19T10:50:00.000,3.09,354.67,3.08,-0.29
2023-09-19T11:00:00.000,2.88,248.23,-1.07,-2.67
2023-09-19T11:10:00.000,4.07,296.52,1.82,-3.64
2023-09-19T11:20:00.000,2.44,264.56,-0.23,-2.43
2023-09-19T11:30:00.000,3.94,243.76,-1.74,-3.53
2023-09-19T11:40:00.000,5.06,256.31,-1.20,-4.92
2023-09-19T11:50:00.000,5.91,272.38,0.24,-5.90
2023-09-19T12:00:00.000,5.46,258.52,-1.09,-5.35
2023-09-19T12:10:00.000,4.16,188.50,-4.12,-0.62
2023-09-19T12:20:00.000,3.98,223.85,-2.87,-2.75
2023-09-19T12:30:00.000,4.33,241.16,-2.09,-3.79
2023-09-19T12:40:00.000,1.90,254.90,-0.49,-1.83
2023-09-19T12:50:00.000,2.02,199.62,-1.90,-0.68
2023-09-19T13:00:00.000,1.76,232.46,-1.07,-1.40
2023-09-19T13:10:00.000,2.66,184.00,-2.65,-0.19
2023-09-19T13:20:00.000,3.25,30.26,2.81,1.64
2023-09-19T13:30:00.000,3.42,358.09,3.41,-0.11
2023-09-19T13:40:00.000,3.39,6.19,3.37,0.37
2023-09-19T13:50:00.000,2.65,35.31,2.16,1.53
2023-09-19T14:00:00.000,3.96,189.63,-3.90,-0.66
2023-09-19T14:10:00.000,5.84,145.75,-4.83,3.29
2023-09-19T14:20:00.000,5.44,141.29,-4.25,3.40
2023-09-19T14:30:00.000,6.85,146.90,-5.74,3.74
2023-09-19T14:40:00.000,8.31,146.69,-6.94,4.56
2023-09-19T14:50:00.000,6.46,128.87,-4.06,5.03
2023-09-19T15:00:00.000,7.48,108.65,-2.39,7.08
2023-09-19T15:10:00.000,8.84,114.37,-3.65,8.05
2023-09-19T15:20:00.000,7.11,104.84,-1.82,6.87
2023-09-19T15:30:00.000,6.39,96.20,-0.69,6.36
2023-09-19T15:40:00.000,5.17,64.93,2.19,4.69
2023-09-19T15:50:00.000,6.10,93.12,-0.33,6.09
2023-09-19T16:00:00.000,10.96,100.13,-1.93,10.79
2023-09-19T16:10:00.000,8.13,96.06,-0.86,8.09
2023-09-19T16:20:00.000,4.28,112.69,-1.65,3.95
2023-09-19T16:30:00.000,5.28,133.39,-3.63,3.84
2023-09-19T16:40:00.000,7.37,108.07,-2.29,7.01
2023-09-19T16:50:00.000,9.02,130.90,-5.90,6.82
2023-09-19T17:00:00.000,3.92,120.51,-1.99,3.38
2023-09-19T17:10:00.000,3.90,88.89,0.08,3.90
2023-09-19T17:20:00.000,2.98,220.94,-2.25,-1.96
2023-09-19T17:30:00.000,3.89,312.37,2.62,-2.87
2023-09-19T17:40:00.000,5.28,331.24,4.63,-2.54
2023-09-19T17:50:00.000,3.48,303.00,1.90,-2.92
2023-09-19T18:00:00.000,4.49,348.59,4.40,-0.89
2023-09-19T18:10:00.000,4.87,346.49,4.74,-1.14
2023-09-19T18:20:00.000,5.71,318.40,4.27,-3.79
2023-09-19T18:30:00.000,5.38,315.11,3.81,-3.80
2023-09-19T18:40:00.000,4.11,339.50,3.85,-1.44
2023-09-19T18:50:00.000,3.51,342.74,3.36,-1.04
2023-09-19T19:00:00.000,5.22,336.54,4.78,-2.08
2023-09-19T19:10:00.000,6.00,272.76,0.29,-5.99
2023-09-19T19:20:00.000,3.81,267.54,-0.16,-3.80
2023-09-19T19:30:00.000,2.83,259.91,-0.50,-2.79
2023-09-19T19:40:00.000,2.58,287.90,0.79,-2.46
2023-09-19T19:50:00.000,2.70,243.24,-1.22,-2.41
2023-09-19T20:00:00.000,1.42,341.39,1.34,-0.45
2023-09-19T20:10:00.000,0.37,92.57,-0.02,0.37
2023-09-19T20:20:00.000,1.50,189.39,-1.48,-0.25
2023-09-19T20:30:00.000,2.17,198.81,-2.05,-0.70
2023-09-19T20:40:00.000,2.05,226.49,-1.41,-1.49
2023-09-19T20:50:00.000,3.36,221.59,-2.51,-2.23
2023-09-19T21:00:00.000,3.50,255.58,-0.87,-3.39
2023-09-19T21:10:00.000,3.92,259.73,-0.70,-3.86
2023-09-19T21:20:00.000,2.82,281.21,0.55,-2.76
2023-09-19T21:30:00.000,3.59,301.68,1.89,-3.06
2023-09-19T21:40:00.000,2.19,254.59,-0.58,-2.11
2023-09-19T21:50:00.000,2.78,246.48,-1.11,-2.55
2023-09-19T22:00:00.000,3.88,308.67,2.43,-3.03
2023-09-19T22:10:00.000,4.99,291.13,1.80,-4.66
2023-09-19T22:20:00.000,3.53,302.97,1.92,-2.96
2023-09-19T22:30:00.000,4.27,306.33,2.53,-3.44
2023-09-19T22:40:00.000,2.43,297.96,1.14,-2.14
2023-09-19T22:50:00.000,3.24,311.88,2.16,-2.41
2023-09-19T23:00:00.000,3.01,311.54,1.99,-2.25
2023-09-19T23:10:00.000,3.70,251.89,-1.15,-3.52
2023-09-19T23:20:00.000,1.90,267.99,-0.07,-1.90
2023-09-19T23:30:00.000,2.22,317.37,1.63,-1.50
2023-09-19T23:40:00.000,3.86,275.91,0.40,-3.83
