ISO 8601 Time,Speed (cm/s),Heading (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2023-09-19T23:50:00.000,3.50,217.04,-2.80,-2.11
2023-09-20T00:00:00.000,4.17,246.01,-1.70,-3.81
2023-09-20T00:10:00.000,1.83,169.81,-1.81,0.32
2023-09-20T00:20:00.000,3.07,131.65,-2.04,2.29
2023-09-20T00:30:00.000,3.33,77.40,0.73,3.25
2023-09-20T00:40:00.000,3.22,91.15,-0.06,3.22
2023-09-20T00:50:00.000,2.50,65.84,1.02,2.28
2023-09-20T01:00:00.000,4.04,70.18,1.37,3.80
2023-09-20T01:10:00.000,3.23,111.33,-1.17,3.00
2023-09-20T01:20:00.000,2.56,69.54,0.90,2.40
2023-09-20T01:30:00.000,3.95,73.63,1.11,3.79
2023-09-20T01:40:00.000,4.18,104.18,-1.02,4.05
2023-09-20T01:50:00.000,5.09,103.59,-1.20,4.95
2023-09-20T02:00:00.000,5.64,105.23,-1.48,5.44
2023-09-20T02:10:00.000,4.78,136.39,-3.46,3.30
2023-09-20T02:20:00.000,5.36,85.38,0.43,5.35
2023-09-20T02:30:00.000,4.70,46.06,3.26,3.38
2023-09-20T02:40:00.000,3.53,71.50,1.12,3.35
2023-09-20T02:50:00.000,4.13,116.19,-1.82,3.70
2023-09-20T03:00:00.000,2.79,100.85,-0.53,2.74
2023-09-20T03:10:00.000,3.27,123.20,-1.79,2.74
2023-09-20T03:20:00.000,3.83,105.69,-1.03,3.68
2023-09-20T03:30:00.000,5.69,131.21,-3.75,4.28
2023-09-20T03:40:00.000,4.04,128.78,-2.53,3.15
2023-09-20T03:50:00.000,3.75,99.09,-0.59,3.71
2023-09-20T04:00:00.000,7.17,107.46,-2.15,6.84
2023-09-20T04:10:00.000,5.59,100.84,-1.05,5.49
2023-09-20T04:20:00.000,7.25,117.89,-3.39,6.41
2023-09-20T04:30:00.000,11.72,125.91,-6.88,9.50
2023-09-20T04:40:00.000,11.05,109.10,-3.62,10.45
2023-09-20T04:50:00.000,8.99,92.01,-0.32,8.98
2023-09-20T05:00:00.000,6.38,55.33,3.63,5.24
2023-09-20T05:10:00.000,1.61,84.54,0.15,1.60
2023-09-20T05:20:00.000,6.32,85.19,0.53,6.30
2023-09-20T05:30:00.000,4.18,56.96,2.28,3.50
2023-09-20T05:40:00.000,2.70,70.40,0.91,2.54
2023-09-20T05:50:00.000,2.66,28.13,2.35,1.26
2023-09-20T06:00:00.000,2.92,115.32,-1.25,2.64
2023-09-20T06:10:00.000,4.47,12.29,4.37,0.95
2023-09-20T06:20:00.000,3.78,17.09,3.61,1.11
2023-09-20T06:30:00.000,5.58,6.58,5.55,0.64
2023-09-20T06:40:00.000,5.83,358.05,5.82,-0.20
2023-09-20T06:50:00.000,4.30,18.58,4.08,1.37
2023-09-20T07:00:00.000,4.59,352.03,4.54,-0.64
2023-09-20T07:10:00.000,5.42,6.71,5.39,0.63
2023-09-20T07:20:00.000,5.49,355.01,5.47,-0.48
2023-09-20T07:30:00.000,6.46,341.63,6.13,-2.04
2023-09-20T07:40:00.000,5.86,343.60,5.62,-1.65
2023-09-20T07:50:00.000,4.82,344.27,4.64,-1.31
2023-09-20T08:00:00.000,2.91,326.96,2.44,-1.59
2023-09-20T08:10:00.000,2.69,329.03,2.31,-1.39
2023-09-20T08:20:00.000,4.33,345.64,4.20,-1.07
2023-09-20T08:30:00.000,2.35,3.85,2.35,0.16
2023-09-20T08:40:00.000,4.34,1.34,4.34,0.10
2023-09-20T08:50:00.000,3.52,311.74,2.34,-2.62
2023-09-20T09:00:00.000,4.03,334.39,3.64,-1.74
2023-09-20T09:10:00.000,4.05,324.63,3.30,-2.34
2023-09-20T09:20:00.000,4.52,331.92,3.99,-2.13
2023-09-20T09:30:00.000,3.72,345.01,3.59,-0.96
2023-09-20T09:40:00.000,3.09,321.12,2.41,-1.94
2023-09-20T09:50:00.000,4.39,330.14,3.81,-2.19
2023-09-20T10:00:00.000,3.46,343.48,3.31,-0.98
2023-09-20T10:10:00.000,4.73,334.70,4.27,-2.02
2023-09-20T10:20:00.000,4.08,327.46,3.44,-2.20
2023-09-20T10:30:00.000,4.27,323.71,3.44,-2.53
2023-09-20T10:40:00.000,4.30,336.66,3.94,-1.70
2023-09-20T10:50:00.000,3.64,304.56,2.07,-3.00
2023-09-20T11:00:00.000,3.56,345.82,3.45,-0.87
2023-09-20T11:10:00.000,4.02,315.09,2.85,-2.84
2023-09-20T11:20:00.000,6.40,295.52,2.76,-5.78
2023-09-20T11:30:00.000,4.16,289.31,1.38,-3.93
2023-09-20T11:40:00.000,3.91,279.45,0.64,-3.85
2023-09-20T11:50:00.000,7.66,292.16,2.89,-7.10
2023-09-20T12:00:00.000,6.02,265.12,-0.51,-6.00
2023-09-20T12:10:00.000,5.36,266.08,-0.37,-5.35
2023-09-20T12:20:00.000,5.42,247.77,-2.05,-5.02
2023-09-20T12:30:00.000,3.12,290.20,1.08,-2.92
2023-09-20T12:40:00.000,1.36,37.03,1.08,0.82
2023-09-20T12:50:00.000,2.04,23.50,1.87,0.81
2023-09-20T13:00:00.000,2.43,90.43,-0.02,2.43
2023-09-20T13:10:00.000,1.21,48.14,0.81,0.90
2023-09-20T13:20:00.000,2.29,136.82,-1.67,1.57
2023-09-20T13:30:00.000,2.71,174.23,-2.69,0.27
2023-09-20T13:40:00.000,4.74,135.26,-3.37,3.33
2023-09-20T13:50:00.000,4.62,168.79,-4.53,0.90
2023-09-20T14:00:00.000,12.13,149.22,-10.42,6.21
2023-09-20T14:10:00.000,10.85,146.39,-9.04,6.01
2023-09-20T14:20:00.000,5.98,132.65,-4.05,4.40
2023-09-20T14:30:00.000,5.02,115.31,-2.14,4.54
2023-09-20T14:40:00.000,3.03,101.05,-0.58,2.98
2023-09-20T14:50:00.000,2.87,142.83,-2.29,1.73
2023-09-20T15:00:00.000,1.34,343.81,1.29,-0.37
2023-09-20T15:10:00.000,2.15,332.38,1.91,-1.00
2023-09-20T15:20:00.000,0.65,254.39,-0.17,-0.63
2023-09-20T15:30:00.000,2.04,301.83,1.08,-1.73
2023-09-20T15:40:00.000,2.82,272.71,0.13,-2.82
2023-09-20T15:50:00.000,2.30,251.84,-0.72,-2.19
2023-09-20T16:00:00.000,3.11,296.02,1.36,-2.79
2023-09-20T16:10:00.000,4.01,327.85,3.39,-2.13
2023-09-20T16:20:00.000,2.11,13.59,2.05,0.50
2023-09-20T16:30:00.000,3.54,119.96,-1.77,3.06
2023-09-20T16:40:00.000,5.43,88.10,0.18,5.43
2023-09-20T16:50:00.000,9.63,96.64,-1.11,9.57
2023-09-20T17:00:00.000,7.51,94.03,-0.53,7.49
2023-09-20T17:10:00.000,10.20,89.22,0.14,10.20
2023-09-20T17:20:00.000,11.93,75.89,2.91,11.57
2023-09-20T17:30:00.000,7.71,88.84,0.16,7.71
2023-09-20T17:40:00.000,10.19,80.38,1.70,10.05
2023-09-20T17:50:00.000,4.51,96.09,-0.48,4.48
2023-09-20T18:00:00.000,4.16,94.30,-0.31,4.15
2023-09-20T18:10:00.000,7.43,79.71,1.33,7.31
2023-09-20T18:20:00.000,8.87,27.91,7.84,4.15
2023-09-20T18:30:00.000,8.61,43.71,6.22,5.95
2023-09-20T18:40:00.000,7.12,63.13,3.22,6.35
2023-09-20T18:50:00.000,8.23,55.71,4.63,6.80
2023-09-20T19:00:00.000,7.53,60.35,3.72,6.54
2023-09-20T19:10:00.000,4.73,72.71,1.41,4.52
2023-09-20T19:20:00.000,5.53,74.86,1.45,5.34
2023-09-20T19:30:00.000,3.76,56.50,2.08,3.14
2023-09-20T19:40:00.000,3.28,21.54,3.05,1.20
2023-09-20T19:50:00.000,5.02,345.18,4.85,-1.28
2023-09-20T20:00:00.000,4.11,327.69,3.47,-2.19
2023-09-20T20:10:00.000,3.53,282.68,0.77,-3.44
2023-09-20T20:20:00.000,3.08,284.59,0.78,-2.98
2023-09-20T20:30:00.000,0.48,160.38,-0.46,0.16
2023-09-20T20:40:00.000,0.56,113.69,-0.22,0.51
2023-09-20T20:50:00.000,3.25,3.79,3.24,0.21
2023-09-20T21:00:00.000,3.69,53.97,2.17,2.98
2023-09-20T21:10:00.000,2.38,131.20,-1.57,1.79
2023-09-20T21:20:00.000,3.37,156.89,-3.10,1.32
2023-09-20T21:30:00.000,1.45,326.53,1.21,-0.80
2023-09-20T21:40:00.000,3.32,318.36,2.48,-2.21
2023-09-20T21:50:00.000,3.01,345.00,2.90,-0.78
2023-09-20T22:00:00.000,3.56,319.24,2.69,-2.32
2023-09-20T22:10:00.000,3.09,347.49,3.01,-0.67
2023-09-20T22:20:00.000,2.14,334.93,1.94,-0.91
2023-09-20T22:30:00.000,3.02,352.72,3.00,-0.38
2023-09-20T22:40:00.000,2.08,39.82,1.60,1.33
2023-09-20T22:50:00.000,2.81,353.90,2.79,-0.30
2023-09-20T23:00:00.000,3.60,351.85,3.56,-0.51
2023-09-20T23:10:00.000,3.44,338.30,3.20,-1.27
2023-09-20T23:20:00.000,3.79,324.41,3.08,-2.21
2023-09-20T23:30:00.000,4.13,320.34,3.18,-2.64
2023-09-20T23:40:00.000,3.36,303.68,1.87,-2.80
2023-09-20T23:50:00.000,6.92,299.51,3.41,-6.02
2023-09-21T00:00:00.000,6.68,283.91,1.61,-6.49
2023-09-21T00:10:00.000,9.52,282.54,2.07,-9.29
2023-09-21T00:20:00.000,9.82,286.74,2.83,-9.40
2023-09-21T00:30:00.000,7.12,284.17,1.74,-6.91
2023-09-21T00:40:00.000,5.43,251.69,-1.71,-5.16
2023-09-21T00:50:00.000,5.20,259.10,-0.98,-5.11
2023-09-21T01:00:00.000,3.64,267.42,-0.16,-3.64
2023-09-21T01:10:00.000,3.35,41.94,2.49,2.24
2023-09-21T01:20:00.000,2.18,15.85,2.10,0.60
2023-09-21T01:30:00.000,1.01,34.22,0.83,0.57
2023-09-21T01:40:00.000,2.41,352.40,2.39,-0.32
2023-09-21T01:50:00.000,1.72,261.71,-0.25,-1.70
2023-09-21T02:00:00.000,6.18,154.73,-5.59,2.64
2023-09-21T02:10:00.000,5.42,152.32,-4.80,2.52
2023-09-21T02:20:00.000,7.01,168.09,-6.86,1.45
2023-09-21T02:30:00.000,6.14,142.82,-4.89,3.71
2023-09-21T02:40:00.000,6.15,149.75,-5.32,3.10
2023-09-21T02:50:00.000,3.51,161.32,-3.32,1.12
2023-09-21T03:00:00.000,3.62,154.46,-3.27,1.56
2023-09-21T03:10:00.000,1.92,180.96,-1.92,-0.03
2023-09-21T03:20:00.000,1.74,233.30,-1.04,-1.39
2023-09-21T03:30:00.000,2.29,194.85,-2.21,-0.59
2023-09-21T03:40:00.000,1.82,106.17,-0.51,1.75
2023-09-21T03:50:00.000,2.36,267.04,-0.12,-2.36
2023-09-21T04:00:00.000,3.60,309.04,2.27,-2.80
2023-09-21T04:10:00.000,3.53,278.76,0.54,-3.48
2023-09-21T04:20:00.000,4.05,345.98,3.93,-0.98
2023-09-21T04:30:00.000,4.53,336.56,4.16,-1.80
2023-09-21T04:40:00.000,4.02,338.79,3.75,-1.46
2023-09-21T04:50:00.000,3.88,340.44,3.65,-1.30
2023-09-21T05:00:00.000,1.31,117.10,-0.60,1.17
2023-09-21T05:10:00.000,5.63,110.70,-1.99,5.26
2023-09-21T05:20:00.000,4.85,88.01,0.17,4.84
2023-09-21T05:30:00.000,6.49,98.12,-0.92,6.43
2023-09-21T05:40:00.000,9.63,84.85,0.86,9.59
2023-09-21T05:50:00.000,6.79,85.18,0.57,6.77
2023-09-21T06:00:00.000,13.24,97.28,-1.68,13.13
2023-09-21T06:10:00.000,5.02,36.63,4.03,3.00
2023-09-21T06:20:00.000,7.24,73.30,2.08,6.94
2023-09-21T06:30:00.000,2.57,71.74,0.81,2.45
2023-09-21T06:40:00.000,4.50,38.17,3.54,2.78
2023-09-21T06:50:00.000,3.56,75.99,0.86,3.45
2023-09-21T07:00:00.000,6.73,75.33,1.70,6.51
2023-09-21T07:10:00.000,3.99,13.30,3.89,0.92
2023-09-21T07:20:00.000,2.59,37.85,2.05,1.59
2023-09-21T07:30:00.000,3.57,16.47,3.42,1.01
2023-09-21T07:40:00.000,3.67,357.33,3.67,-0.17
2023-09-21T07:50:00.000,2.49,353.53,2.48,-0.28
2023-09-21T08:00:00.000,1.93,343.57,1.85,-0.54
2023-09-21T08:10:00.000,4.54,296.93,2.05,-4.04
2023-09-21T08:20:00.000,3.86,292.80,1.49,-3.56
2023-09-21T08:30:00.000,3.39,290.79,1.20,-3.17
2023-09-21T08:40:00.000,2.82,253.86,-0.78,-2.71
2023-09-21T08:50:00.000,5.05,19.29,4.76,1.67
2023-09-21T09:00:00.000,2.56,116.49,-1.14,2.29
2023-09-21T09:10:00.000,4.18,194.08,-4.05,-1.02
2023-09-21T09:20:00.000,5.05,154.78,-4.57,2.15
2023-09-21T09:30:00.000,3.18,155.25,-2.89,1.33
2023-09-21T09:40:00.000,4.39,159.56,-4.11,1.53
2023-09-21T09:50:00.000,6.78,94.24,-0.50,6.76
2023-09-21T10:00:00.000,6.93,104.02,-1.68,6.72
2023-09-21T10:10:00.000,6.02,123.46,-3.32,5.02
2023-09-21T10:20:00.000,5.20,135.00,-3.68,3.68
2023-09-21T10:30:00.000,3.74,12.11,3.66,0.78
2023-09-21T10:40:00.000,5.75,327.65,4.86,-3.08
2023-09-21T10:50:00.000,4.70,356.95,4.69,-0.25
2023-09-21T11:00:00.000,7.63,335.71,6.95,-3.14
2023-09-21T11:10:00.000,5.58,316.77,4.07,-3.83
2023-09-21T11:20:00.000,5.89,355.38,5.88,-0.47
2023-09-21T11:30:00.000,8.66,321.78,6.80,-5.36
2023-09-21T11:40:00.000,8.79,325.76,7.26,-4.94
2023-09-21T11:50:00.000,2.38,232.01,-1.47,-1.88
2023-09-21T12:00:00.000,5.95,294.76,2.49,-5.40
2023-09-21T12:10:00.000,5.08,279.03,0.80,-5.01
2023-09-21T12:20:00.000,3.81,254.78,-1.00,-3.67
2023-09-21T12:30:00.000,4.87,269.15,-0.07,-4.87
2023-09-21T12:40:00.000,3.30,267.72,-0.13,-3.30
2023-09-21T12:50:00.000,5.91,253.86,-1.64,-5.68
2023-09-21T13:00:00.000,5.10,262.25,-0.69,-5.06
2023-09-21T13:10:00.000,3.63,241.25,-1.75,-3.19
2023-09-21T13:20:00.000,4.14,194.75,-4.00,-1.05
2023-09-21T13:30:00.000,2.60,220.94,-1.97,-1.71
2023-09-21T13:40:00.000,2.43,190.99,-2.38,-0.46
2023-09-21T13:50:00.000,4.66,181.50,-4.66,-0.12
2023-09-21T14:00:00.000,3.49,164.59,-3.36,0.93
2023-09-21T14:10:00.000,5.19,165.99,-5.04,1.26
2023-09-21T14:20:00.000,5.85,158.83,-5.46,2.11
2023-09-21T14:30:00.000,5.93,168.52,-5.81,1.18
2023-09-21T14:40:00.000,2.91,144.31,-2.36,1.70
2023-09-21T14:50:00.000,2.90,142.86,-2.31,1.75
2023-09-21T15:00:00.000,2.76,145.66,-2.28,1.56
2023-09-21T15:10:00.000,2.06,17.36,1.96,0.61
2023-09-21T15:20:00.000,4.53,342.42,4.32,-1.37
2023-09-21T15:30:00.000,3.45,305.60,2.01,-2.81
2023-09-21T15:40:00.000,2.64,258.57,-0.52,-2.59
2023-09-21T15:50:00.000,3.78,223.75,-2.73,-2.61
2023-09-21T16:00:00.000,3.90,181.57,-3.89,-0.11
2023-09-21T16:10:00.000,4.27,158.20,-3.96,1.59
2023-09-21T16:20:00.000,3.05,181.51,-3.04,-0.08
2023-09-21T16:30:00.000,5.91,175.29,-5.89,0.49
2023-09-21T16:40:00.000,1.64,226.83,-1.12,-1.20
2023-09-21T16:50:00.000,5.63,176.44,-5.62,0.35
2023-09-21T17:00:00.000,3.23,184.50,-3.22,-0.25
2023-09-21T17:10:00.000,1.41,113.73,-0.57,1.29
2023-09-21T17:20:00.000,2.74,266.71,-0.16,-2.73
2023-09-21T17:30:00.000,3.45,299.83,1.71,-2.99
2023-09-21T17:40:00.000,3.33,325.57,2.74,-1.88
2023-09-21T17:50:00.000,4.17,328.73,3.56,-2.16
2023-09-21T18:00:00.000,3.67,322.64,2.92,-2.23
2023-09-21T18:10:00.000,4.42,96.50,-0.50,4.39
2023-09-21T18:20:00.000,8.18,93.71,-0.53,8.16
2023-09-21T18:30:00.000,6.10,53.03,3.67,4.87
2023-09-21T18:40:00.000,6.59,55.59,3.73,5.44
2023-09-21T18:50:00.000,8.66,80.71,1.40,8.54
2023-09-21T19:00:00.000,4.24,20.84,3.96,1.51
2023-09-21T19:10:00.000,2.54,83.97,0.27,2.53
2023-09-21T19:20:00.000,5.16,53.42,3.07,4.14
2023-09-21T19:30:00.000,2.50,136.52,-1.82,1.72
2023-09-21T19:40:00.000,1.37,195.54,-1.32,-0.37
2023-09-21T19:50:00.000,3.06,356.46,3.05,-0.19
2023-09-21T20:00:00.000,2.46,345.27,2.38,-0.63
2023-09-21T20:10:00.000,5.71,317.93,4.24,-3.83
2023-09-21T20:20:00.000,3.75,316.12,2.70,-2.60
2023-09-21T20:30:00.000,5.03,300.78,2.57,-4.32
2023-09-21T20:40:00.000,3.38,261.38,-0.51,-3.35
2023-09-21T20:50:00.000,4.35,241.86,-2.05,-3.84
2023-09-21T21:00:00.000,2.69,234.11,-1.58,-2.18
2023-09-21T21:10:00.000,2.27,274.84,0.19,-2.26
2023-09-21T21:20:00.000,2.66,33.03,2.23,1.45
2023-09-21T21:30:00.000,1.79,35.31,1.46,1.03
2023-09-21T21:40:00.000,3.43,73.22,0.99,3.29
2023-09-21T21:50:00.000,3.53,140.19,-2.72,2.26
2023-09-21T22:00:00.000,4.35,127.21,-2.63,3.47
2023-09-21T22:10:00.000,3.84,133.08,-2.62,2.80
2023-09-21T22:20:00.000,4.07,130.61,-2.65,3.09
2023-09-21T22:30:00.000,4.36,172.55,-4.32,0.57
2023-09-21T22:40:00.000,2.46,216.10,-1.99,-1.45
2023-09-21T22:50:00.000,2.96,243.44,-1.32,-2.64
2023-09-21T23:00:00.000,1.82,218.97,-1.42,-1.15
2023-09-21T23:10:00.000,3.40,258.09,-0.70,-3.32
2023-09-21T23:20:00.000,2.46,281.49,0.49,-2.41
2023-09-21T23:30:00.000,2.02,265.77,-0.15,-2.01
2023-09-21T23:40:00.000,2.15,240.04,-1.07,-1.86
2023-09-21T23:50:00.000,2.06,227.76,-1.38,-1.52
2023-09-22T00:00:00.000,2.50,295.57,1.08,-2.26
2023-09-22T00:10:00.000,2.50,262.11,-0.34,-2.48
2023-09-22T00:20:00.000,1.63,208.11,-1.44,-0.77
2023-09-22T00:30:00.000,2.30,237.36,-1.24,-1.94
2023-09-22T00:40:00.000,2.54,313.00,1.73,-1.85
2023-09-22T00:50:00.000,2.90,304.82,1.66,-2.38
2023-09-22T01:00:00.000,2.05,275.66,0.20,-2.04
2023-09-22T01:10:00.000,1.76,316.11,1.27,-1.22
2023-09-22T01:20:00.000,0.15,342.58,0.14,-0.04
2023-09-22T01:30:00.000,3.34,291.59,1.23,-3.11
2023-09-22T01:40:00.000,1.36,331.57,1.19,-0.65
2023-09-22T01:50:00.000,3.28,101.43,-0.65,3.22
2023-09-22T02:00:00.000,3.41,89.82,0.01,3.41
2023-09-22T02:10:00.000,3.33,39.02,2.58,2.09
2023-09-22T02:20:00.000,2.75,333.01,2.45,-1.25
2023-09-22T02:30:00.000,2.45,326.58,2.05,-1.35
2023-09-22T02:40:00.000,2.41,321.12,1.88,-1.51
2023-09-22T02:50:00.000,2.44,309.53,1.55,-1.88
2023-09-22T03:00:00.000,1.84,233.35,-1.10,-1.48
2023-09-22T03:10:00.000,1.77,201.94,-1.65,-0.66
2023-09-22T03:20:00.000,0.81,297.08,0.37,-0.72
2023-09-22T03:30:00.000,0.52,108.16,-0.16,0.49
2023-09-22T03:40:00.000,2.01,161.51,-1.90,0.64
2023-09-22T03:50:00.000,2.04,156.41,-1.87,0.82
2023-09-22T04:00:00.000,1.90,284.49,0.48,-1.84
2023-09-22T04:10:00.000,2.26,179.73,-2.26,0.01
2023-09-22T04:20:00.000,0.59,238.10,-0.31,-0.50
2023-09-22T04:30:00.000,2.08,214.04,-1.72,-1.16
2023-09-22T04:40:00.000,1.09,226.12,-0.76,-0.79
2023-09-22T04:50:00.000,0.87,71.85,0.27,0.82
2023-09-22T05:00:00.000,1.84,167.55,-1.80,0.40
2023-09-22T05:10:00.000,1.81,209.92,-1.57,-0.90
2023-09-22T05:20:00.000,1.14,289.10,0.37,-1.08
2023-09-22T05:30:00.000,1.46,204.25,-1.33,-0.60
2023-09-22T05:40:00.000,2.19,138.38,-1.64,1.46
2023-09-22T05:50:00.000,2.41,44.20,1.72,1.68
2023-09-22T06:00:00.000,3.61,71.97,1.12,3.43
2023-09-22T06:10:00.000,3.18,95.35,-0.30,3.16
2023-09-22T06:20:00.000,5.89,101.16,-1.14,5.78
2023-09-22T06:30:00.000,4.37,112.42,-1.67,4.04
2023-09-22T06:40:00.000,3.43,95.44,-0.33,3.41
2023-09-22T06:50:00.000,2.95,63.00,1.34,2.63
2023-09-22T07:00:00.000,2.76,43.12,2.01,1.89
2023-09-22T07:10:00.000,0.74,142.37,-0.59,0.45
2023-09-22T07:20:00.000,5.38,140.41,-4.15,3.43
2023-09-22T07:30:00.000,1.91,88.24,0.06,1.91
2023-09-22T07:40:00.000,3.49,116.81,-1.57,3.11
2023-09-22T07:50:00.000,3.74,117.96,-1.75,3.30
2023-09-22T08:00:00.000,4.53,81.47,0.67,4.48
2023-09-22T08:10:00.000,2.56,29.25,2.24,1.25
2023-09-22T08:20:00.000,2.48,20.09,2.33,0.85
2023-09-22T08:30:00.000,2.44,353.07,2.42,-0.29
2023-09-22T08:40:00.000,4.17,331.60,3.67,-1.98
2023-09-22T08:50:00.000,5.19,325.80,4.29,-2.92
2023-09-22T09:00:00.000,4.00,306.58,2.38,-3.21
2023-09-22T09:10:00.000,3.83,296.04,1.68,-3.44
2023-09-22T09:20:00.000,4.04,293.35,1.60,-3.71
2023-09-22T09:30:00.000,2.88,306.27,1.70,-2.32
2023-09-22T09:40:00.000,2.10,246.29,-0.84,-1.92
2023-09-22T09:50:00.000,1.33,260.19,-0.23,-1.31
2023-09-22T10:00:00.000,1.85,149.34,-1.59,0.94
2023-09-22T10:10:00.000,1.48,126.99,-0.89,1.18
2023-09-22T10:20:00.000,1.59,88.30,0.05,1.59
2023-09-22T10:30:00.000,1.43,92.05,-0.05,1.43
2023-09-22T10:40:00.000,1.58,136.37,-1.15,1.09
2023-09-22T10:50:00.000,1.50,255.65,-0.37,-1.45
2023-09-22T11:00:00.000,1.14,324.87,0.94,-0.66
2023-09-22T11:10:00.000,1.45,262.54,-0.19,-1.43
2023-09-22T11:20:00.000,1.59,294.28,0.65,-1.45
2023-09-22T11:30:00.000,0.91,305.53,0.53,-0.74
2023-09-22T11:40:00.000,1.61,312.53,1.09,-1.19
2023-09-22T11:50:00.000,3.31,306.32,1.96,-2.66
2023-09-22T12:00:00.000,2.69,328.86,2.30,-1.39
2023-09-22T12:10:00.000,2.48,346.39,2.41,-0.58
2023-09-22T12:20:00.000,3.17,336.37,2.91,-1.27
2023-09-22T12:30:00.000,2.73,354.71,2.72,-0.25
2023-09-22T12:40:00.000,2.84,339.77,2.66,-0.98
2023-09-22T12:50:00.000,1.78,245.46,-0.74,-1.62
2023-09-22T13:00:00.000,2.60,254.86,-0.68,-2.51
2023-09-22T13:10:00.000,2.55,175.90,-2.54,0.18
2023-09-22T13:20:00.000,2.24,168.18,-2.19,0.46
2023-09-22T13:30:00.000,2.46,163.29,-2.36,0.71
2023-09-22T13:40:00.000,2.20,176.56,-2.19,0.13
2023-09-22T13:50:00.000,1.41,155.26,-1.28,0.59
2023-09-22T14:00:00.000,2.37,276.55,0.27,-2.36
2023-09-22T14:10:00.000,2.34,309.76,1.49,-1.80
2023-09-22T14:20:00.000,4.17,352.59,4.13,-0.54
2023-09-22T14:30:00.000,4.33,315.03,3.06,-3.06
2023-09-22T14:40:00.000,3.35,321.80,2.63,-2.07
2023-09-22T14:50:00.000,3.60,325.34,2.96,-2.05
2023-09-22T15:00:00.000,1.62,22.21,1.50,0.61
2023-09-22T15:10:00.000,1.96,335.53,1.79,-0.81
2023-09-22T15:20:00.000,0.21,122.96,-0.11,0.17
2023-09-22T15:30:00.000,1.63,172.07,-1.61,0.22
2023-09-22T15:40:00.000,2.59,147.96,-2.20,1.38
2023-09-22T15:50:00.000,5.63,143.51,-4.53,3.35
2023-09-22T16:00:00.000,4.07,123.33,-2.23,3.40
2023-09-22T16:10:00.000,2.03,83.78,0.22,2.02
2023-09-22T16:20:00.000,5.07,169.64,-4.99,0.91
2023-09-22T16:30:00.000,4.32,172.57,-4.28,0.56
2023-09-22T16:40:00.000,1.51,169.71,-1.48,0.27
2023-09-22T16:50:00.000,2.16,265.31,-0.18,-2.16
2023-09-22T17:00:00.000,3.36,339.09,3.14,-1.20
2023-09-22T17:10:00.000,1.58,318.64,1.19,-1.04
2023-09-22T17:20:00.000,4.77,102.33,-1.02,4.66
2023-09-22T17:30:00.000,2.85,79.43,0.52,2.80
2023-09-22T17:40:00.000,5.99,93.09,-0.32,5.98
2023-09-22T17:50:00.000,5.90,92.98,-0.31,5.89
2023-09-22T18:00:00.000,8.02,95.58,-0.78,7.98
2023-09-22T18:10:00.000,4.63,106.21,-1.29,4.45
2023-09-22T18:20:00.000,5.39,97.89,-0.74,5.34
2023-09-22T18:30:00.000,7.27,112.17,-2.74,6.73
2023-09-22T18:40:00.000,5.89,86.91,0.32,5.88
2023-09-22T18:50:00.000,3.02,106.42,-0.85,2.90
2023-09-22T19:00:00.000,2.00,136.08,-1.44,1.39
2023-09-22T19:10:00.000,2.87,108.20,-0.90,2.73
2023-09-22T19:20:00.000,4.46,113.34,-1.77,4.09
2023-09-22T19:30:00.000,5.93,110.03,-2.03,5.57
